Timestamp,acc68X,acc68Y,acc68Z,acc69X,acc69Y,acc69Z
1748188789.5910323,-0.0283203125,-0.083984375,-1.0419921875,0.25927734375,0.9853515625,-0.0361328125
1748188789.6438549,-0.03076171875,-0.09033203125,-1.04541015625,0.26171875,0.98291015625,-0.0283203125
1748188789.6965897,-0.03515625,-0.08642578125,-1.04833984375,0.26708984375,0.99267578125,-0.0341796875
1748188789.7491033,-0.02880859375,-0.08935546875,-1.048828125,0.26318359375,0.98486328125,-0.03369140625
1748188789.801753,-0.0322265625,-0.08740234375,-1.0400390625,0.26025390625,0.9814453125,-0.02734375
1748188789.8544016,-0.0283203125,-0.09423828125,-1.03857421875,0.26123046875,0.98486328125,-0.0283203125
1748188789.9070168,-0.0302734375,-0.08642578125,-1.044921875,0.26025390625,0.98046875,-0.037109375
1748188789.959822,-0.037109375,-0.08935546875,-1.04833984375,0.26416015625,0.98876953125,-0.0302734375
1748188790.0124013,-0.029296875,-0.09375,-1.046875,0.2607421875,0.99169921875,-0.03369140625
1748188790.0649796,-0.03271484375,-0.091796875,-1.04296875,0.26123046875,0.9794921875,-0.03271484375
1748188790.1175416,-0.02490234375,-0.09619140625,-1.04248046875,0.259765625,0.98486328125,-0.0234375
1748188790.1700966,-0.02734375,-0.09130859375,-1.03125,0.26318359375,0.98388671875,-0.0341796875
1748188790.222789,-0.029296875,-0.09228515625,-1.037109375,0.26025390625,0.9765625,-0.0380859375
1748188790.2754774,-0.029296875,-0.095703125,-1.04736328125,0.25927734375,0.98779296875,-0.03564453125
1748188790.3280525,-0.0263671875,-0.0966796875,-1.0419921875,0.263671875,0.9833984375,-0.05126953125
1748188790.380692,-0.02587890625,-0.09814453125,-1.03955078125,0.25732421875,0.97509765625,-0.04541015625
1748188790.4332702,-0.02880859375,-0.099609375,-1.03955078125,0.25830078125,0.99169921875,-0.04150390625
1748188790.4859512,-0.03173828125,-0.0966796875,-1.0400390625,0.25439453125,0.98095703125,-0.04296875
1748188790.5385718,-0.03076171875,-0.0986328125,-1.04443359375,0.24658203125,0.97314453125,-0.04833984375
1748188790.59107,-0.033203125,-0.103515625,-1.04443359375,0.2529296875,0.98876953125,-0.04052734375
1748188790.6437159,-0.02978515625,-0.095703125,-1.04736328125,0.25439453125,0.98193359375,-0.04443359375
1748188790.696379,-0.03076171875,-0.1015625,-1.04833984375,0.251953125,0.98681640625,-0.0380859375
1748188790.749107,-0.03466796875,-0.09716796875,-1.04541015625,0.2587890625,0.9833984375,-0.03857421875
1748188790.8018773,-0.02685546875,-0.09912109375,-1.04248046875,0.2529296875,0.98193359375,-0.0439453125
1748188790.854803,-0.0341796875,-0.0908203125,-1.044921875,0.25830078125,0.98095703125,-0.03369140625
1748188790.9075606,-0.03173828125,-0.091796875,-1.04736328125,0.25439453125,0.97900390625,-0.04638671875
1748188790.9603333,-0.0302734375,-0.091796875,-1.04248046875,0.25341796875,0.9775390625,-0.03662109375
1748188791.012932,-0.03515625,-0.0947265625,-1.04833984375,0.2568359375,0.9873046875,-0.02490234375
1748188791.0654776,-0.0341796875,-0.09130859375,-1.0478515625,0.25341796875,0.98828125,-0.03173828125
1748188791.1180658,-0.04150390625,-0.08984375,-1.05322265625,0.25048828125,0.97509765625,-0.0224609375
1748188791.1707642,-0.03564453125,-0.091796875,-1.048828125,0.25830078125,0.98193359375,-0.02587890625
1748188791.223404,-0.03271484375,-0.08544921875,-1.04541015625,0.255859375,0.97900390625,-0.033203125
1748188791.27602,-0.03271484375,-0.08740234375,-1.052734375,0.255859375,0.97314453125,-0.0224609375
1748188791.3289049,-0.0341796875,-0.08740234375,-1.0517578125,0.26025390625,0.9873046875,-0.029296875
1748188791.3816566,-0.02734375,-0.0849609375,-1.0537109375,0.2646484375,0.98583984375,-0.0322265625
1748188791.4342823,-0.02783203125,-0.09130859375,-1.0439453125,0.25830078125,0.98095703125,-0.02734375
1748188791.4869242,-0.03076171875,-0.08740234375,-1.044921875,0.26416015625,0.984375,-0.0263671875
1748188791.539698,-0.03076171875,-0.08984375,-1.041015625,0.26416015625,0.978515625,-0.033203125
1748188791.5924864,-0.03173828125,-0.095703125,-1.04150390625,0.2607421875,0.978515625,-0.0263671875
1748188791.6452887,-0.03271484375,-0.0888671875,-1.04248046875,0.25830078125,0.98876953125,-0.02783203125
1748188791.6982179,-0.029296875,-0.091796875,-1.044921875,0.26025390625,0.9775390625,-0.0302734375
1748188791.7510397,-0.02880859375,-0.09033203125,-1.05029296875,0.2626953125,0.9892578125,-0.0244140625
1748188791.803795,-0.02880859375,-0.0908203125,-1.044921875,0.2587890625,0.9853515625,-0.0361328125
1748188791.8570056,-0.0302734375,-0.09716796875,-1.04345703125,0.25634765625,0.9755859375,-0.02392578125
1748188791.9098203,-0.03125,-0.09521484375,-1.04052734375,0.26025390625,0.986328125,-0.0302734375
1748188791.9627504,-0.029296875,-0.09326171875,-1.03955078125,0.259765625,0.984375,-0.04296875
1748188792.015399,-0.0263671875,-0.09619140625,-1.0498046875,0.2578125,0.9814453125,-0.0361328125
1748188792.068584,-0.02978515625,-0.09375,-1.0380859375,0.259765625,0.98779296875,-0.04052734375
1748188792.121317,-0.02783203125,-0.09912109375,-1.0419921875,0.25830078125,0.9794921875,-0.04248046875
1748188792.1740623,-0.02978515625,-0.095703125,-1.033203125,0.2548828125,0.97607421875,-0.03955078125
1748188792.2268558,-0.02587890625,-0.1005859375,-1.0380859375,0.2529296875,0.984375,-0.04150390625
1748188792.2794547,-0.029296875,-0.0986328125,-1.04296875,0.25244140625,0.9736328125,-0.0439453125
1748188792.332052,-0.03466796875,-0.09912109375,-1.046875,0.25537109375,0.97900390625,-0.0390625
1748188792.3846936,-0.02880859375,-0.1005859375,-1.0478515625,0.25048828125,0.98876953125,-0.041015625
1748188792.4373524,-0.0341796875,-0.09619140625,-1.046875,0.25,0.982421875,-0.0478515625
1748188792.4899266,-0.03173828125,-0.10009765625,-1.04541015625,0.25146484375,0.98388671875,-0.02490234375
1748188792.5425901,-0.0361328125,-0.09619140625,-1.0419921875,0.25146484375,0.97705078125,-0.037109375
1748188792.59556,-0.0283203125,-0.09619140625,-1.04052734375,0.25048828125,0.9775390625,-0.0322265625
1748188792.6483529,-0.0361328125,-0.09423828125,-1.05029296875,0.2578125,0.9853515625,-0.02880859375
1748188792.7010028,-0.0263671875,-0.09228515625,-1.052734375,0.255859375,0.984375,-0.03125
1748188792.753605,-0.02978515625,-0.0908203125,-1.05126953125,0.2509765625,0.98095703125,-0.0263671875
1748188792.8061984,-0.03173828125,-0.08984375,-1.04248046875,0.25927734375,0.9921875,-0.0263671875
1748188792.8587778,-0.0322265625,-0.09130859375,-1.0458984375,0.25732421875,0.9794921875,-0.03369140625
1748188792.9114916,-0.03564453125,-0.09375,-1.04736328125,0.2529296875,0.96923828125,-0.02783203125
1748188792.9641802,-0.0322265625,-0.08837890625,-1.04833984375,0.25927734375,0.9873046875,-0.02978515625
1748188793.0167577,-0.033203125,-0.0869140625,-1.05517578125,0.26123046875,0.9833984375,-0.033203125
1748188793.069339,-0.03076171875,-0.0888671875,-1.0576171875,0.2548828125,0.982421875,-0.02392578125
1748188793.1218863,-0.0302734375,-0.08740234375,-1.0439453125,0.25830078125,0.984375,-0.0263671875
1748188793.1746745,-0.03076171875,-0.08447265625,-1.048828125,0.25927734375,0.982421875,-0.0361328125
1748188793.2275481,-0.03515625,-0.09033203125,-1.044921875,0.2568359375,0.97705078125,-0.02783203125
1748188793.2802663,-0.0263671875,-0.087890625,-1.04931640625,0.26123046875,0.986328125,-0.02587890625
1748188793.332904,-0.0263671875,-0.0888671875,-1.04931640625,0.26513671875,0.98291015625,-0.03076171875
1748188793.385483,-0.03076171875,-0.08740234375,-1.04541015625,0.2626953125,0.98974609375,-0.01806640625
1748188793.4381185,-0.0302734375,-0.08544921875,-1.0498046875,0.2626953125,0.98779296875,-0.03125
1748188793.4909465,-0.03271484375,-0.09130859375,-1.05517578125,0.2548828125,0.97802734375,-0.0244140625
1748188793.54389,-0.03271484375,-0.08984375,-1.044921875,0.26025390625,0.9853515625,-0.0341796875
1748188793.5964487,-0.02783203125,-0.09228515625,-1.04736328125,0.25634765625,0.97900390625,-0.03125
1748188793.6489344,-0.03173828125,-0.09375,-1.04736328125,0.26025390625,0.98291015625,-0.03369140625
1748188793.7014365,-0.03466796875,-0.09228515625,-1.04296875,0.25927734375,0.990234375,-0.03271484375
1748188793.7539878,-0.033203125,-0.0966796875,-1.04638671875,0.2578125,0.98486328125,-0.04150390625
1748188793.80671,-0.0283203125,-0.09814453125,-1.0390625,0.25244140625,0.982421875,-0.03076171875
1748188793.8593032,-0.03173828125,-0.0986328125,-1.03759765625,0.2607421875,0.986328125,-0.0361328125
1748188793.9118347,-0.02880859375,-0.09619140625,-1.0400390625,0.25390625,0.982421875,-0.04150390625
1748188793.9644332,-0.02685546875,-0.1005859375,-1.0400390625,0.2509765625,0.97705078125,-0.037109375
1748188794.017125,-0.03173828125,-0.0986328125,-1.0458984375,0.25732421875,0.98828125,-0.0361328125
1748188794.0697112,-0.03271484375,-0.0947265625,-1.046875,0.25048828125,0.98291015625,-0.048828125
1748188794.1222324,-0.03125,-0.099609375,-1.0419921875,0.25,0.9775390625,-0.04150390625
1748188794.1748323,-0.03076171875,-0.09814453125,-1.04345703125,0.25341796875,0.98876953125,-0.03759765625
1748188794.2275417,-0.0302734375,-0.099609375,-1.04638671875,0.25244140625,0.9775390625,-0.041015625
1748188794.2801638,-0.03271484375,-0.09716796875,-1.044921875,0.24658203125,0.974609375,-0.03955078125
1748188794.3326838,-0.03271484375,-0.09619140625,-1.0458984375,0.25537109375,0.9833984375,-0.0380859375
1748188794.3855019,-0.033203125,-0.09326171875,-1.05224609375,0.25439453125,0.982421875,-0.04150390625
1748188794.4386647,-0.0341796875,-0.09375,-1.0517578125,0.2578125,0.9853515625,-0.037109375
1748188794.4912353,-0.02978515625,-0.09423828125,-1.0537109375,0.25927734375,0.98828125,-0.0400390625
1748188794.543761,-0.03173828125,-0.09228515625,-1.04931640625,0.25732421875,0.98046875,-0.0380859375
1748188794.5963078,-0.033203125,-0.0908203125,-1.037109375,0.25537109375,0.98046875,-0.0322265625
1748188794.6488163,-0.033203125,-0.09228515625,-1.04443359375,0.2607421875,0.98486328125,-0.03173828125
1748188794.701497,-0.0380859375,-0.0908203125,-1.052734375,0.26025390625,0.9794921875,-0.03271484375
1748188794.7542157,-0.03857421875,-0.09033203125,-1.05126953125,0.26318359375,0.990234375,-0.025390625
1748188794.8067398,-0.03271484375,-0.08837890625,-1.0498046875,0.26025390625,0.98486328125,-0.033203125
1748188794.8592563,-0.0322265625,-0.0908203125,-1.04150390625,0.2578125,0.9794921875,-0.03173828125
1748188794.911788,-0.0322265625,-0.08642578125,-1.04931640625,0.25830078125,0.9794921875,-0.02197265625
1748188794.964333,-0.03173828125,-0.08251953125,-1.04931640625,0.25830078125,0.98486328125,-0.0234375
1748188795.0168884,-0.033203125,-0.0869140625,-1.046875,0.26220703125,0.9814453125,-0.02880859375
1748188795.0695562,-0.03173828125,-0.08740234375,-1.0478515625,0.263671875,0.98779296875,-0.02734375
1748188795.1220562,-0.0322265625,-0.08837890625,-1.04736328125,0.2626953125,0.9873046875,-0.0283203125
1748188795.1746078,-0.03125,-0.08984375,-1.04541015625,0.26123046875,0.97900390625,-0.0263671875
1748188795.227117,-0.03076171875,-0.0888671875,-1.04638671875,0.26025390625,0.9814453125,-0.029296875
1748188795.2797318,-0.029296875,-0.08740234375,-1.05078125,0.25634765625,0.98486328125,-0.03271484375
1748188795.3323252,0.11328125,0.0615234375,0.40234375,0.1982421875,-0.32763671875,-0.58447265625
1748188795.3850474,-0.39013671875,0.7529296875,-0.10791015625,0.150390625,0.5234375,-0.06591796875
1748188795.437572,0.13623046875,0.07958984375,-0.33154296875,-0.08154296875,-0.31689453125,0.03564453125
1748188795.4901454,0.44384765625,-0.22607421875,0.04541015625,0.08984375,0.0595703125,-0.0302734375
1748188795.5427303,0.00634765625,-0.3076171875,-0.125,0.02685546875,-0.09130859375,0.02490234375
1748188795.595727,-0.005859375,-0.04736328125,0.013671875,0.0634765625,0.07275390625,-0.00390625
1748188795.6487713,-15.63916015625,2.638671875,9.5791015625,-1.4326171875,4.2333984375,-1.4404296875
1748188795.7017186,5.03466796875,-1.87939453125,-7.0615234375,-2.24072265625,4.17724609375,1.89599609375
1748188795.754645,0.7548828125,-2.3095703125,-2.92724609375,1.66455078125,2.6572265625,0.51953125
1748188795.807283,0.1689453125,-1.02490234375,-1.01318359375,-0.7158203125,-0.3134765625,0.12548828125
1748188795.859936,0.31982421875,2.0244140625,-1.04638671875,0.00830078125,0.6845703125,0.14453125
1748188795.9125764,0.61767578125,-0.546875,-0.68896484375,0.45068359375,0.58056640625,0.3525390625
1748188795.9653363,0.3603515625,0.1796875,-1.10498046875,0.376953125,0.90869140625,-0.0703125
1748188796.018295,0.2255859375,-0.0224609375,-1.0390625,0.2587890625,0.7041015625,0.15234375
1748188796.0710528,0.1181640625,0.1533203125,-0.96484375,0.09716796875,0.49609375,0.2177734375
1748188796.123654,1.7490234375,0.19775390625,5.59912109375,0.53369140625,1.39892578125,0.3798828125
1748188796.1763015,-0.0283203125,0.3349609375,1.77685546875,0.1875,0.54638671875,0.36181640625
1748188796.2290483,0.42919921875,1.04345703125,-0.75634765625,0.2021484375,1.2822265625,0.57470703125
1748188796.2816582,0.1396484375,0.73828125,-0.85986328125,0.20068359375,0.79443359375,0.193359375
1748188796.3342066,0.19140625,0.6787109375,-0.8232421875,0.2294921875,1.02734375,0.2470703125
1748188796.3867567,0.2080078125,0.55712890625,-0.8388671875,0.25244140625,1.0654296875,0.26904296875
1748188796.4394076,0.19677734375,0.701171875,-0.78369140625,0.2646484375,0.80712890625,0.34130859375
1748188796.4921722,0.2109375,0.7265625,-0.76953125,0.31103515625,1.005859375,0.32470703125
1748188796.5449924,0.22021484375,0.74853515625,-0.7568359375,0.2763671875,0.98095703125,0.3369140625
1748188796.597623,0.2060546875,0.830078125,-0.736328125,0.26953125,0.8876953125,0.33447265625
1748188796.650159,0.17822265625,0.736328125,-0.75,0.2451171875,0.98046875,0.35546875
1748188796.7027037,0.1650390625,0.72216796875,-0.7529296875,0.23876953125,0.939453125,0.3115234375
1748188796.7552662,0.16259765625,0.6611328125,-0.771484375,0.25341796875,0.958984375,0.3037109375
1748188796.8078232,0.15380859375,0.603515625,-0.79248046875,0.22705078125,0.92578125,0.2890625
1748188796.8603702,0.14501953125,0.5634765625,-0.80810546875,0.216796875,0.94482421875,0.2734375
1748188796.9129434,0.13427734375,0.56591796875,-0.81982421875,0.21240234375,0.95458984375,0.27587890625
1748188796.965503,0.1416015625,0.56103515625,-0.81689453125,0.21728515625,0.93603515625,0.294921875
1748188797.0180442,0.1337890625,0.5830078125,-0.806640625,0.228515625,0.94775390625,0.30810546875
1748188797.0707018,0.13330078125,0.625,-0.794921875,0.23095703125,0.95166015625,0.31689453125
1748188797.123315,0.14794921875,0.66748046875,-0.78466796875,0.25,0.94091796875,0.318359375
1748188797.1759567,0.16064453125,0.6923828125,-0.77880859375,0.24658203125,0.93994140625,0.32421875
1748188797.2285898,0.17041015625,0.69677734375,-0.7685546875,0.2509765625,0.9326171875,0.30712890625
1748188797.2811773,0.185546875,0.69677734375,-0.77490234375,0.2568359375,0.9375,0.29296875
1748188797.3337107,0.18408203125,0.67333984375,-0.77587890625,0.2529296875,0.943359375,0.287109375
1748188797.3863318,0.16796875,0.65576171875,-0.79296875,0.2431640625,0.93505859375,0.2939453125
1748188797.4399152,0.1494140625,0.63623046875,-0.78857421875,0.22802734375,0.943359375,0.29443359375
1748188797.4927819,0.1396484375,0.61572265625,-0.79150390625,0.22216796875,0.93994140625,0.3037109375
1748188797.5454373,0.13134765625,0.6083984375,-0.7958984375,0.22705078125,0.95263671875,0.31689453125
1748188797.5981126,0.1328125,0.6064453125,-0.8046875,0.2314453125,0.93408203125,0.3154296875
1748188797.6507854,0.1376953125,0.623046875,-0.7998046875,0.23193359375,0.953125,0.31005859375
1748188797.703825,0.150390625,0.640625,-0.791015625,0.2314453125,0.93798828125,0.30322265625
1748188797.7566993,0.16259765625,0.6533203125,-0.787109375,0.2412109375,0.95068359375,0.29052734375
1748188797.8095942,0.17138671875,0.66943359375,-0.78857421875,0.2431640625,0.9404296875,0.29736328125
1748188797.8624558,0.17724609375,0.66796875,-0.7783203125,0.2548828125,0.94970703125,0.294921875
1748188797.9150984,0.166015625,0.669921875,-0.779296875,0.24609375,0.93310546875,0.3037109375
1748188797.967736,0.1533203125,0.66748046875,-0.78955078125,0.24072265625,0.9521484375,0.306640625
1748188798.0205429,0.15185546875,0.65380859375,-0.79052734375,0.22998046875,0.94580078125,0.3056640625
1748188798.073356,0.14404296875,0.63720703125,-0.79052734375,0.23291015625,0.953125,0.30859375
1748188798.1261384,0.146484375,0.62255859375,-0.79541015625,0.232421875,0.9375,0.30224609375
1748188798.1789615,0.14794921875,0.6220703125,-0.796875,0.23193359375,0.947265625,0.30419921875
1748188798.2316616,0.14453125,0.6279296875,-0.791015625,0.232421875,0.93994140625,0.28955078125
1748188798.5789227,0.1572265625,0.65576171875,-0.78955078125,0.240234375,0.94189453125,0.29443359375
1748188798.6317225,0.158203125,0.64501953125,-0.7880859375,0.240234375,0.947265625,0.3076171875
1748188798.684576,0.14990234375,0.626953125,-0.79345703125,0.236328125,0.93701171875,0.29443359375
1748188798.7373505,0.1484375,0.6298828125,-0.78466796875,0.2333984375,0.94384765625,0.2998046875
1748188798.7901673,0.14111328125,0.6318359375,-0.796875,0.23388671875,0.9384765625,0.2919921875
1748188798.8429768,0.14453125,0.63525390625,-0.79052734375,0.2353515625,0.94677734375,0.306640625
1748188798.8961232,0.1474609375,0.6455078125,-0.7861328125,0.23388671875,0.9375,0.294921875
1748188798.9490962,0.15576171875,0.654296875,-0.79541015625,0.2431640625,0.94580078125,0.3017578125
1748188799.002003,0.1591796875,0.65625,-0.7880859375,0.2373046875,0.9345703125,0.29345703125
1748188799.0547626,0.15966796875,0.6611328125,-0.78515625,0.24267578125,0.94580078125,0.30712890625
1748188799.1074016,0.158203125,0.65234375,-0.78564453125,0.2412109375,0.93896484375,0.30078125
1748188799.160478,0.15673828125,0.6494140625,-0.78955078125,0.240234375,0.939453125,0.3046875
1748188799.2134023,0.15234375,0.64013671875,-0.78955078125,0.2314453125,0.93994140625,0.3017578125
1748188799.266193,0.146484375,0.64013671875,-0.7890625,0.232421875,0.943359375,0.30078125
1748188799.3188338,0.14306640625,0.638671875,-0.787109375,0.23583984375,0.93896484375,0.30029296875
1748188799.371783,0.1494140625,0.634765625,-0.78271484375,0.23193359375,0.93408203125,0.30322265625
1748188799.4246383,0.1533203125,0.64013671875,-0.7890625,0.23779296875,0.94140625,0.3037109375
1748188799.4772623,0.15576171875,0.64404296875,-0.791015625,0.236328125,0.93798828125,0.30224609375
1748188799.5298274,0.1572265625,0.6533203125,-0.78662109375,0.2431640625,0.94970703125,0.29736328125
1748188799.5824518,0.15966796875,0.65771484375,-0.7880859375,0.23974609375,0.94140625,0.29638671875
1748188799.6350574,0.15478515625,0.65283203125,-0.78515625,0.2412109375,0.943359375,0.30322265625
1748188799.6877763,0.15234375,0.65087890625,-0.79296875,0.2373046875,0.93994140625,0.30224609375
1748188799.740657,0.15380859375,0.64306640625,-0.79150390625,0.23974609375,0.9501953125,0.30029296875
1748188799.793495,0.15234375,0.64306640625,-0.7880859375,0.234375,0.93994140625,0.30419921875
1748188799.846726,0.1484375,0.63916015625,-0.79052734375,0.23388671875,0.9501953125,0.30224609375
1748188799.8992596,0.15380859375,0.64404296875,-0.80029296875,0.23291015625,0.93994140625,0.294921875
1748188799.9518213,0.1552734375,0.642578125,-0.79345703125,0.24072265625,0.951171875,0.29931640625
1748188800.0043578,0.1552734375,0.64453125,-0.78564453125,0.232421875,0.94140625,0.30126953125
1748188800.057003,0.150390625,0.6494140625,-0.7861328125,0.2412109375,0.95263671875,0.3056640625
1748188800.1095636,0.15478515625,0.65185546875,-0.78662109375,0.2353515625,0.9423828125,0.30126953125
1748188800.1621363,0.15576171875,0.65576171875,-0.78662109375,0.23681640625,0.9541015625,0.30078125
1748188800.2148638,0.15869140625,0.65087890625,-0.79296875,0.2373046875,0.939453125,0.3046875
1748188800.2675922,0.15478515625,0.64404296875,-0.783203125,0.24072265625,0.9541015625,0.29833984375
1748188800.3203328,0.15234375,0.6455078125,-0.7939453125,0.23193359375,0.94384765625,0.30078125
1748188800.3731003,0.14990234375,0.64453125,-0.78466796875,0.2373046875,0.95166015625,0.30712890625
1748188800.4256134,0.1533203125,0.64013671875,-0.794921875,0.236328125,0.9365234375,0.29248046875
1748188800.478296,0.15087890625,0.64501953125,-0.7890625,0.23974609375,0.94970703125,0.30712890625
1748188800.5311062,0.1494140625,0.6474609375,-0.7890625,0.2353515625,0.93408203125,0.29833984375
1748188800.5836296,0.1513671875,0.64892578125,-0.79296875,0.23779296875,0.9541015625,0.310546875
1748188800.6363688,0.1572265625,0.65087890625,-0.78662109375,0.2373046875,0.93603515625,0.291015625
1748188800.6894784,0.15966796875,0.6533203125,-0.787109375,0.24365234375,0.95166015625,0.306640625
1748188800.7424028,0.15771484375,0.6513671875,-0.78955078125,0.23779296875,0.9375,0.3017578125
1748188800.7951322,0.15625,0.6474609375,-0.787109375,0.23876953125,0.94970703125,0.3095703125
1748188800.8476586,0.15234375,0.6416015625,-0.7880859375,0.2333984375,0.93994140625,0.29833984375
1748188800.9005206,0.15380859375,0.64453125,-0.787109375,0.23681640625,0.95068359375,0.310546875
1748188800.9531884,0.14453125,0.64208984375,-0.7919921875,0.23828125,0.94091796875,0.2978515625
1748188801.0058906,0.1513671875,0.6435546875,-0.79052734375,0.2392578125,0.9501953125,0.30322265625
1748188801.058629,0.15234375,0.64892578125,-0.78759765625,0.23681640625,0.9384765625,0.2958984375
1748188801.1111705,0.1552734375,0.650390625,-0.78271484375,0.23779296875,0.955078125,0.3046875
1748188801.1637127,0.1533203125,0.65283203125,-0.78759765625,0.240234375,0.93994140625,0.29150390625
1748188801.2163348,0.1552734375,0.64599609375,-0.7919921875,0.2451171875,0.95556640625,0.2998046875
1748188801.2690077,0.15185546875,0.64892578125,-0.78759765625,0.23291015625,0.935546875,0.294921875
1748188801.3215764,0.15283203125,0.64453125,-0.79150390625,0.23876953125,0.95703125,0.3056640625
1748188801.3740876,0.1533203125,0.64453125,-0.7900390625,0.2314453125,0.9384765625,0.30322265625
1748188801.4267209,0.1552734375,0.64306640625,-0.79052734375,0.2353515625,0.95263671875,0.3037109375
1748188801.4793572,0.154296875,0.64453125,-0.787109375,0.236328125,0.9365234375,0.31005859375
1748188801.5319736,0.154296875,0.64697265625,-0.7841796875,0.240234375,0.9560546875,0.30419921875
1748188801.5846505,0.1533203125,0.64892578125,-0.7958984375,0.23583984375,0.93896484375,0.29833984375
1748188801.637264,0.15673828125,0.64892578125,-0.79296875,0.2373046875,0.95654296875,0.30810546875
1748188801.6899378,0.15380859375,0.650390625,-0.7890625,0.23681640625,0.935546875,0.30712890625
1748188801.7425094,0.14990234375,0.64501953125,-0.794921875,0.2431640625,0.9501953125,0.2998046875
1748188801.7950857,0.1552734375,0.64990234375,-0.79541015625,0.234375,0.9365234375,0.30517578125
1748188801.8476632,0.1533203125,0.6494140625,-0.79345703125,0.240234375,0.9521484375,0.30810546875
1748188801.9004827,0.15576171875,0.64599609375,-0.79345703125,0.23828125,0.9384765625,0.30126953125
1748188801.95331,0.1533203125,0.64453125,-0.79150390625,0.24365234375,0.94921875,0.30078125
1748188802.0058885,0.15625,0.6435546875,-0.7919921875,0.23388671875,0.93896484375,0.30615234375
1748188802.0585868,0.14892578125,0.64501953125,-0.78759765625,0.2373046875,0.94970703125,0.298828125
1748188802.1110933,0.15234375,0.65234375,-0.7861328125,0.2314453125,0.94091796875,0.306640625
1748188802.1636484,0.15283203125,0.6484375,-0.779296875,0.24072265625,0.94970703125,0.30419921875
1748188802.2161899,0.1533203125,0.65087890625,-0.7919921875,0.2353515625,0.93896484375,0.30029296875
1748188802.26871,0.154296875,0.64697265625,-0.7890625,0.23974609375,0.9501953125,0.30126953125
1748188802.3212059,0.15478515625,0.6455078125,-0.7958984375,0.2373046875,0.93701171875,0.2998046875
1748188802.3737562,0.1513671875,0.64892578125,-0.7880859375,0.2392578125,0.9541015625,0.3115234375
1748188802.4262986,0.1533203125,0.64453125,-0.796875,0.23095703125,0.9365234375,0.296875
1748188802.4788568,0.15185546875,0.6435546875,-0.79296875,0.23681640625,0.95068359375,0.30078125
1748188802.5315967,0.1552734375,0.6474609375,-0.7939453125,0.23779296875,0.93701171875,0.30517578125
1748188802.58419,0.1513671875,0.6494140625,-0.7890625,0.23779296875,0.95263671875,0.30419921875
1748188802.6367347,0.1533203125,0.64892578125,-0.7919921875,0.23681640625,0.939453125,0.29736328125
1748188802.6893082,0.15380859375,0.6484375,-0.78955078125,0.2431640625,0.953125,0.302734375
1748188802.7420137,0.15673828125,0.6484375,-0.7841796875,0.23583984375,0.94140625,0.306640625
1748188802.7949808,0.154296875,0.64794921875,-0.7890625,0.23828125,0.94921875,0.30419921875
1748188802.8477857,0.1533203125,0.6484375,-0.7890625,0.23095703125,0.9365234375,0.30712890625
1748188802.9004166,0.1533203125,0.64794921875,-0.7890625,0.23779296875,0.9501953125,0.306640625
1748188802.9529986,0.15673828125,0.64794921875,-0.78662109375,0.23583984375,0.93896484375,0.30615234375
1748188803.0055246,0.14892578125,0.6494140625,-0.79052734375,0.2373046875,0.95361328125,0.30322265625
1748188803.058098,0.15234375,0.64794921875,-0.79150390625,0.23388671875,0.93603515625,0.28759765625
1748188803.110673,0.150390625,0.6474609375,-0.78271484375,0.2412109375,0.9521484375,0.3125
1748188803.1632297,0.15283203125,0.64892578125,-0.7861328125,0.23828125,0.9345703125,0.2958984375
1748188803.2158234,0.15185546875,0.6484375,-0.78857421875,0.23681640625,0.9501953125,0.3076171875
1748188803.2684624,0.15185546875,0.64599609375,-0.78955078125,0.23291015625,0.9365234375,0.2939453125
1748188803.3210573,0.14794921875,0.64990234375,-0.78662109375,0.23486328125,0.93896484375,0.296875
1748188803.3736343,0.1513671875,0.650390625,-0.7900390625,0.24169921875,0.93505859375,0.2958984375
1748188803.4262717,0.15478515625,0.64794921875,-0.7919921875,0.2333984375,0.935546875,0.30029296875
1748188803.478917,0.15234375,0.6435546875,-0.78564453125,0.23583984375,0.9423828125,0.298828125
1748188803.531523,0.15478515625,0.64599609375,-0.78076171875,0.236328125,0.9384765625,0.3017578125
1748188803.5841055,0.15625,0.64794921875,-0.79541015625,0.23779296875,0.95263671875,0.30712890625
1748188803.6366916,0.154296875,0.6455078125,-0.7861328125,0.236328125,0.939453125,0.29736328125
1748188803.6903648,0.15380859375,0.64697265625,-0.7890625,0.23974609375,0.943359375,0.29150390625
1748188803.7437668,0.15087890625,0.64990234375,-0.78466796875,0.240234375,0.9443359375,0.3046875
1748188803.7964494,0.1513671875,0.6484375,-0.7841796875,0.23779296875,0.9423828125,0.30517578125
1748188803.8491175,0.15234375,0.64599609375,-0.7880859375,0.234375,0.9423828125,0.294921875
1748188803.9018044,0.15380859375,0.650390625,-0.7822265625,0.23486328125,0.94140625,0.30224609375
1748188803.9544966,0.154296875,0.64892578125,-0.78564453125,0.234375,0.943359375,0.29833984375
1748188804.007048,0.15771484375,0.64794921875,-0.79248046875,0.2353515625,0.95068359375,0.30517578125
1748188804.0596693,0.14990234375,0.6494140625,-0.7900390625,0.2412109375,0.94287109375,0.3056640625
1748188804.112243,0.15576171875,0.64501953125,-0.78369140625,0.23876953125,0.9462890625,0.2978515625
