Time,Axis_0_Value,Axis_1_Value
1744358981.6400955,1,2
1744358981.6401432,1,2
1744358981.640192,1,2
1744358981.64024,1,2
1744358981.6402872,1,2
1744358981.640335,1,2
1744358981.6403823,1,2
1744358981.6404293,1,2
1744358981.6404767,1,2
1744358981.6405244,1,2
1744358981.6405716,1,2
1744358981.6406198,1,2
1744358981.6406674,1,2
1744358981.6407151,1,2
1744358981.6407626,1,2
1744358981.6408103,1,2
1744358981.640858,1,2
1744358981.640905,1,2
1744358981.6409523,1,2
1744358981.641,1,2
1744358981.6410477,1,2
1744358981.6410954,1,2
1744358981.6411433,1,2
1744358981.6411908,1,2
1744358981.6412385,1,2
1744358981.641286,1,2
1744358981.6413336,1,2
1744358981.6414495,1,2
1744358981.6415055,1,2
1744358981.6415536,1,2
1744358981.641602,1,2
1744358981.6416495,1,2
1744358981.6416967,1,2
1744358981.6417446,1,2
1744358981.6417923,1,2
1744358981.6418402,1,2
1744358981.6418877,1,2
1744358981.6419349,1,2
1744358981.641997,1,2
1744358981.6420484,1,2
1744358981.6420968,1,2
1744358981.6421437,1,2
1744358981.6421914,1,2
1744358981.642239,1,2
1744358981.6422863,1,2
1744358981.642334,1,2
1744358981.6423826,1,2
1744358981.642431,1,2
1744358981.642479,1,2
1744358981.6425266,1,2
1744358981.6425743,1,2
1744358981.642622,1,2
1744358981.6426692,1,2
1744358981.6427171,1,2
1744358981.6427648,1,2
1744358981.6429248,1,2
1744358981.642975,1,2
1744358981.6430233,1,2
1744358981.6430714,1,2
1744358981.6431189,1,2
1744358981.6431668,1,2
1744358981.6432142,1,2
1744358981.6432621,1,2
1744358981.64331,1,2
1744358981.6433573,1,2
1744358981.6434047,1,2
1744358981.643452,1,2
1744358981.6434996,1,2
1744358981.6435468,1,2
1744358981.6435945,1,2
1744358981.643642,1,2
1744358981.6436894,1,2
1744358981.6437368,1,2
1744358981.6437843,1,2
1744358981.643832,1,2
1744358981.6438794,1,2
1744358981.6439269,1,2
1744358981.643974,1,2
1744358981.6440213,1,2
1744358981.6440775,1,2
1744358981.6441963,1,2
1744358981.6442544,1,2
1744358981.6443033,1,2
1744358981.6443517,1,2
1744358981.6443996,1,2
1744358981.6444476,1,2
1744358981.6444948,1,2
1744358981.6445427,1,2
1744358981.6445901,1,2
1744358981.6446373,1,2
1744358981.6446846,1,2
1744358981.644732,1,2
1744358981.644779,1,2
1744358981.6448267,1,2
1744358981.6448748,1,2
1744358981.644923,1,2
1744358981.6449704,1,2
1744358981.6450179,1,2
1744358981.6450653,1,2
1744358981.645113,1,2
1744358981.6451604,1,2
1744358981.6452084,1,2
1744358981.6452556,1,2
1744358981.6453035,1,2
1744358981.6453512,1,2
1744358981.6453989,1,2
1744358981.6454465,1,2
1744358981.6454957,1,2
1744358981.6455426,1,2
1744358981.6455903,1,2
1744358981.6456378,1,2
1744358981.645685,1,2
1744358981.6457326,1,2
1744358981.64578,1,2
1744358981.645827,1,2
1744358981.6458743,1,2
1744358981.6459215,1,2
1744358981.6459844,1,2
1744358981.646036,1,2
1744358981.6460872,1,2
1744358981.6461349,1,2
1744358981.6461823,1,2
1744358981.64623,1,2
1744358981.6462772,1,2
1744358981.6463249,1,2
1744358981.6463723,1,2
1744358981.6464202,1,2
1744358981.646468,1,2
1744358981.6465151,1,2
1744358981.6465628,1,2
1744358981.6466105,1,2
1744358981.646659,1,2
1744358981.6467767,1,2
1744358981.6468296,1,2
1744358981.6468785,1,2
1744358981.6469262,1,2
1744358981.6469738,1,2
1744358981.6470215,1,2
1744358981.647069,1,2
1744358981.6471167,1,2
1744358981.647164,1,2
1744358981.647211,1,2
1744358981.6472583,1,2
1744358981.647306,1,2
1744358981.6473534,1,2
1744358981.6474004,1,2
1744358981.6474478,1,2
1744358981.647498,1,2
1744358981.6475456,1,2
1744358981.6475933,1,2
1744358981.6476405,1,2
1744358981.6476882,1,2
1744358981.6477356,1,2
1744358981.6477833,1,2
1744358981.6478305,1,2
1744358981.647878,1,2
1744358981.647925,1,2
1744358981.6479723,1,2
1744358981.6480198,1,2
1744358981.6480675,1,2
1744358981.6481154,1,2
1744358981.6481626,1,2
1744358981.6482098,1,2
1744358981.6482584,1,2
1744358981.648306,1,2
1744358981.6483533,1,2
1744358981.6484005,1,2
1744358981.6484485,1,2
1744358981.648496,1,2
1744358981.6485438,1,2
1744358981.6485913,1,2
1744358981.6486385,1,2
1744358981.6486862,1,2
1744358981.6487334,1,2
1744358981.6487808,1,2
1744358981.6488283,1,2
1744358981.6488755,1,2
1744358981.6489246,1,2
1744358981.648975,1,2
1744358981.6490226,1,2
1744358981.6490698,1,2
1744358981.6491172,1,2
1744358981.6491652,1,2
1744358981.6492136,1,2
1744358981.649261,1,2
1744358981.6493084,1,2
1744358981.6494176,1,2
1744358981.6494756,1,2
1744358981.6495247,1,2
1744358981.6495724,1,2
1744358981.6496205,1,2
1744358981.6496685,1,2
1744358981.6497161,1,2
1744358981.6497636,1,2
1744358981.6498113,1,2
1744358981.6498585,1,2
1744358981.6499062,1,2
1744358981.649954,1,2
1744358981.650018,1,2
1744358981.6500666,1,2
1744358981.6501143,1,2
1744358981.650162,1,2
1744358981.6502092,1,2
1744358981.6502585,1,2
1744358981.6503062,1,2
1744358981.6503541,1,2
1744358981.6504023,1,2
1744358981.65045,1,2
1744358981.6504972,1,2
1744358981.650545,1,2
1744358981.6505919,1,2
1744358981.6506393,1,2
1744358981.6506884,1,2
1744358981.6507366,1,2
1744358981.650784,1,2
1744358981.6508312,1,2
1744358981.6508784,1,2
1744358981.6509259,1,2
1744358981.6509736,1,2
1744358981.6510208,1,2
1744358981.6510684,1,2
1744358981.651116,1,2
1744358981.6511629,1,2
1744358981.6512103,1,2
1744358981.6512575,1,2
1744358981.651305,1,2
1744358981.6513524,1,2
1744358981.6514006,1,2
1744358981.6514482,1,2
1744358981.6514966,1,2
1744358981.6515443,1,2
1744358981.651592,1,2
1744358981.651639,1,2
1744358981.6516867,1,2
1744358981.651734,1,2
1744358981.6517816,1,2
1744358981.6518292,1,2
1744358981.651877,1,2
1744358981.6519241,1,2
1744358981.6519716,1,2
1744358981.652083,1,2
1744358981.6521397,1,2
1744358981.6521878,1,2
1744358981.6522355,1,2
1744358981.6522837,1,2
1744358981.652331,1,2
1744358981.652378,1,2
1744358981.6524255,1,2
1744358981.6524734,1,2
1744358981.6525204,1,2
1744358981.6525686,1,2
1744358981.6526165,1,2
1744358981.652664,1,2
1744358981.6527114,1,2
1744358981.652759,1,2
1744358981.6528084,1,2
1744358981.652856,1,2
1744358981.6529038,1,2
1744358981.652951,1,2
1744358981.6529984,1,2
1744358981.6530461,1,2
1744358981.6530938,1,2
1744358981.6531415,1,2
1744358981.6531892,1,2
1744358981.6532373,1,2
1744358981.653285,1,2
1744358981.6533325,1,2
1744358981.6533802,1,2
1744358981.6534276,1,2
1744358981.653475,1,2
1744358981.6535225,1,2
1744358981.65357,1,2
1744358981.653619,1,2
1744358981.653667,1,2
1744358981.6537151,1,2
1744358981.6537626,1,2
1744358981.6538153,1,2
1744358981.6538634,1,2
1744358981.6539116,1,2
1744358981.65396,1,2
1744358981.6540346,1,2
1744358981.6540847,1,2
1744358981.6541321,1,2
1744358981.6541798,1,2
1744358981.6542277,1,2
1744358981.6542757,1,2
1744358981.6543233,1,2
1744358981.654373,1,2
1744358981.654421,1,2
1744358981.6544685,1,2
1744358981.6545165,1,2
1744358981.6545644,1,2
1744358981.654612,1,2
1744358981.6546597,1,2
1744358981.6547987,1,2
1744358981.6548588,1,2
1744358981.654908,1,2
1744358981.654956,1,2
1744358981.6550033,1,2
1744358981.6550508,1,2
1744358981.6550984,1,2
1744358981.6551456,1,2
1744358981.6551938,1,2
1744358981.6552417,1,2
1744358981.6552896,1,2
1744358981.6553373,1,2
1744358981.6553848,1,2
1744358981.655432,1,2
1744358981.6554797,1,2
1744358981.6555274,1,2
1744358981.6555753,1,2
1744358981.655623,1,2
1744358981.655671,1,2
1744358981.6557183,1,2
1744358981.6557662,1,2
1744358981.6558144,1,2
1744358981.655862,1,2
1744358981.6559098,1,2
1744358981.6559575,1,2
1744358981.6560051,1,2
1744358981.6560526,1,2
1744358981.6561003,1,2
1744358981.6561482,1,2
1744358981.6561973,1,2
1744358981.656245,1,2
1744358981.656293,1,2
1744358981.6563416,1,2
1744358981.6563904,1,2
1744358981.6564388,1,2
1744358981.656487,1,2
1744358981.6565356,1,2
1744358981.656583,1,2
1744358981.6566303,1,2
1744358981.656678,1,2
1744358981.6567252,1,2
1744358981.656773,1,2
1744358981.6568205,1,2
1744358981.6568685,1,2
1744358981.656916,1,2
1744358981.6569633,1,2
1744358981.6570108,1,2
1744358981.657058,1,2
1744358981.657106,1,2
1744358981.6571534,1,2
1744358981.6572008,1,2
1744358981.6572485,1,2
1744358981.6572962,1,2
1744358981.657424,1,2
1744358981.6574855,1,2
1744358981.6575353,1,2
1744358981.6575835,1,2
1744358981.6576312,1,2
1744358981.6576788,1,2
1744358981.6577265,1,2
1744358981.657774,1,2
1744358981.6578214,1,2
1744358981.657869,1,2
1744358981.6579168,1,2
1744358981.6579638,1,2
1744358981.6580355,1,2
1744358981.6580842,1,2
1744358981.6581323,1,2
1744358981.6581798,1,2
1744358981.6582298,1,2
1744358981.6582773,1,2
1744358981.6583247,1,2
1744358981.6583726,1,2
1744358981.6584203,1,2
1744358981.658468,1,2
1744358981.6585157,1,2
1744358981.6585634,1,2
1744358981.6586106,1,2
1744358981.6586585,1,2
1744358981.6587088,1,2
1744358981.658761,1,2
1744358981.658808,1,2
1744358981.6588552,1,2
1744358981.658903,1,2
1744358981.6589499,1,2
1744358981.6589975,1,2
1744358981.659045,1,2
1744358981.659092,1,2
1744358981.6591392,1,2
1744358981.6591864,1,2
1744358981.659234,1,2
1744358981.6592813,1,2
1744358981.6593292,1,2
1744358981.6593766,1,2
1744358981.6594245,1,2
1744358981.6594722,1,2
1744358981.6595194,1,2
1744358981.6595669,1,2
1744358981.6596146,1,2
1744358981.659662,1,2
1744358981.6597092,1,2
1744358981.659757,1,2
1744358981.659804,1,2
1744358981.6598513,1,2
1744358981.6598995,1,2
1744358981.659948,1,2
1744358981.6600652,1,2
1744358981.6601257,1,2
1744358981.6601756,1,2
1744358981.660224,1,2
1744358981.6602716,1,2
1744358981.6603196,1,2
1744358981.660367,1,2
1744358981.660416,1,2
1744358981.6604638,1,2
1744358981.6605132,1,2
1744358981.660561,1,2
1744358981.660609,1,2
1744358981.6606565,1,2
1744358981.6607037,1,2
1744358981.660751,1,2
1744358981.660911,1,2
1744358981.6609614,1,2
1744358981.6610093,1,2
1744358981.6610568,1,2
1744358981.6611044,1,2
1744358981.6611516,1,2
1744358981.6611993,1,2
1744358981.661248,1,2
1744358981.6612961,1,2
1744358981.6613438,1,2
1744358981.661391,1,2
1744358981.6614382,1,2
1744358981.6614852,1,2
1744358981.6615324,1,2
1744358981.66158,1,2
1744358981.6616268,1,2
1744358981.6616745,1,2
1744358981.6617222,1,2
1744358981.6617694,1,2
1744358981.6618178,1,2
1744358981.6618655,1,2
1744358981.661913,1,2
1744358981.66196,1,2
1744358981.6620271,1,2
1744358981.6620765,1,2
1744358981.6621237,1,2
1744358981.662171,1,2
1744358981.6622183,1,2
1744358981.6622655,1,2
1744358981.6623127,1,2
1744358981.6623604,1,2
1744358981.6624076,1,2
1744358981.6624558,1,2
1744358981.662503,1,2
1744358981.6625497,1,2
1744358981.6625972,1,2
1744358981.6626444,1,2
1744358981.662779,1,2
1744358981.6628315,1,2
1744358981.66288,1,2
1744358981.662928,1,2
1744358981.6629755,1,2
1744358981.663023,1,2
1744358981.6630704,1,2
1744358981.663118,1,2
1744358981.6631649,1,2
1744358981.6632125,1,2
1744358981.6632602,1,2
1744358981.6633074,1,2
1744358981.663355,1,2
1744358981.6634023,1,2
1744358981.6634495,1,2
1744358981.6634982,1,2
1744358981.6635454,1,2
1744358981.6635928,1,2
1744358981.66364,1,2
1744358981.6636875,1,2
1744358981.6637352,1,2
1744358981.6637824,1,2
1744358981.66383,1,2
1744358981.6638775,1,2
1744358981.663925,1,2
1744358981.6639726,1,2
1744358981.6640198,1,2
1744358981.6640704,1,2
1744358981.6641178,1,2
1744358981.664165,1,2
1744358981.6642122,1,2
1744358981.6642597,1,2
1744358981.664307,1,2
1744358981.6643543,1,2
1744358981.664402,1,2
1744358981.6644497,1,2
1744358981.6644971,1,2
1744358981.6645448,1,2
1744358981.6645918,1,2
1744358981.6646411,1,2
1744358981.664688,1,2
1744358981.6647356,1,2
1744358981.6647828,1,2
1744358981.6648302,1,2
1744358981.6648777,1,2
1744358981.6649244,1,2
1744358981.6649718,1,2
1744358981.6650188,1,2
1744358981.665066,1,2
1744358981.665113,1,2
1744358981.6651604,1,2
1744358981.6652079,1,2
1744358981.6652553,1,2
1744358981.6653616,1,2
1744358981.665422,1,2
1744358981.6654744,1,2
1744358981.665523,1,2
1744358981.6655705,1,2
1744358981.6656182,1,2
1744358981.665666,1,2
1744358981.6657135,1,2
1744358981.665761,1,2
1744358981.6658084,1,2
1744358981.6658556,1,2
1744358981.6659033,1,2
1744358981.6659513,1,2
1744358981.6660173,1,2
1744358981.6660666,1,2
1744358981.6661148,1,2
1744358981.6661625,1,2
1744358981.66621,1,2
1744358981.6662583,1,2
1744358981.6663058,1,2
1744358981.666353,1,2
1744358981.6664004,1,2
1744358981.6664484,1,2
1744358981.666496,1,2
1744358981.6665432,1,2
1744358981.666591,1,2
1744358981.6666386,1,2
1744358981.666686,1,2
1744358981.6667337,1,2
1744358981.6667812,1,2
1744358981.6668289,1,2
1744358981.6668766,1,2
1744358981.6669242,1,2
1744358981.666972,1,2
1744358981.6670194,1,2
1744358981.6670668,1,2
1744358981.6671145,1,2
1744358981.6671624,1,2
1744358981.6672108,1,2
1744358981.667258,1,2
1744358981.6673052,1,2
1744358981.6673532,1,2
1744358981.6674001,1,2
1744358981.6674483,1,2
1744358981.6674957,1,2
1744358981.6675434,1,2
1744358981.667591,1,2
1744358981.6676385,1,2
1744358981.667686,1,2
1744358981.6677332,1,2
1744358981.6677806,1,2
1744358981.6678286,1,2
1744358981.667876,1,2
1744358981.6679237,1,2
1744358981.668037,1,2
1744358981.6680925,1,2
1744358981.6681414,1,2
1744358981.66819,1,2
1744358981.6682394,1,2
1744358981.6682875,1,2
1744358981.668336,1,2
1744358981.668384,1,2
1744358981.668433,1,2
1744358981.6684835,1,2
1744358981.668534,1,2
1744358981.6685815,1,2
1744358981.6686294,1,2
1744358981.6686773,1,2
1744358981.6687253,1,2
1744358981.6687732,1,2
1744358981.6688206,1,2
1744358981.6688685,1,2
1744358981.6689162,1,2
1744358981.6689641,1,2
1744358981.6690114,1,2
1744358981.6690593,1,2
1744358981.6691072,1,2
1744358981.6691551,1,2
1744358981.669203,1,2
1744358981.6692505,1,2
1744358981.6692991,1,2
1744358981.6693468,1,2
1744358981.669396,1,2
1744358981.6694436,1,2
1744358981.6694913,1,2
1744358981.6695387,1,2
1744358981.6695864,1,2
1744358981.6696343,1,2
1744358981.6696823,1,2
1744358981.6697297,1,2
1744358981.6697776,1,2
1744358981.6698256,1,2
1744358981.6698735,1,2
1744358981.6699216,1,2
1744358981.6699827,1,2
1744358981.6700327,1,2
1744358981.6700816,1,2
1744358981.6701293,1,2
1744358981.670177,1,2
1744358981.6702251,1,2
1744358981.6702735,1,2
1744358981.6703212,1,2
1744358981.670369,1,2
1744358981.6704166,1,2
1744358981.6704645,1,2
1744358981.6705122,1,2
1744358981.67056,1,2
1744358981.6706076,1,2
1744358981.670729,1,2
1744358981.670782,1,2
1744358981.6708333,1,2
1744358981.6708817,1,2
1744358981.6709297,1,2
1744358981.6709774,1,2
1744358981.6710246,1,2
1744358981.671073,1,2
1744358981.671121,1,2
1744358981.6711683,1,2
1744358981.671216,1,2
1744358981.6712637,1,2
1744358981.6713123,1,2
1744358981.67136,1,2
1744358981.6714077,1,2
1744358981.6714554,1,2
1744358981.6715033,1,2
1744358981.671552,1,2
1744358981.6715996,1,2
1744358981.6716473,1,2
1744358981.6716955,1,2
1744358981.6717427,1,2
1744358981.6717908,1,2
1744358981.6718385,1,2
1744358981.6718864,1,2
1744358981.6719344,1,2
1744358981.671982,1,2
1744358981.6720302,1,2
1744358981.672078,1,2
1744358981.672125,1,2
1744358981.6721725,1,2
1744358981.6722205,1,2
1744358981.6722684,1,2
1744358981.672316,1,2
1744358981.6723647,1,2
1744358981.6724129,1,2
1744358981.6724606,1,2
1744358981.6725085,1,2
1744358981.672556,1,2
1744358981.6726036,1,2
1744358981.6726513,1,2
1744358981.6726987,1,2
1744358981.6727464,1,2
1744358981.6727943,1,2
1744358981.6728427,1,2
1744358981.672891,1,2
1744358981.6729386,1,2
1744358981.6729863,1,2
1744358981.673034,1,2
1744358981.6730816,1,2
1744358981.6731296,1,2
1744358981.6731768,1,2
1744358981.6732244,1,2
1744358981.6732721,1,2
1744358981.6735334,1,2
1744358981.673584,1,2
1744358981.673632,1,2
1744358981.6736794,1,2
1744358981.673727,1,2
1744358981.6737752,1,2
1744358981.6738226,1,2
1744358981.6738706,1,2
1744358981.6739185,1,2
1744358981.6739664,1,2
1744358981.6740296,1,2
1744358981.6740777,1,2
1744358981.6741252,1,2
1744358981.6741726,1,2
1744358981.6742203,1,2
1744358981.6742682,1,2
1744358981.6743174,1,2
1744358981.6743653,1,2
1744358981.6744137,1,2
1744358981.6744614,1,2
1744358981.674509,1,2
1744358981.674557,1,2
1744358981.6746051,1,2
1744358981.6746535,1,2
1744358981.6747012,1,2
1744358981.674749,1,2
1744358981.6747963,1,2
1744358981.6748443,1,2
1744358981.6748917,1,2
1744358981.6749394,1,2
1744358981.674987,1,2
1744358981.6750343,1,2
1744358981.675082,1,2
1744358981.67513,1,2
1744358981.6751778,1,2
1744358981.6752253,1,2
1744358981.6752732,1,2
1744358981.675321,1,2
1744358981.6753688,1,2
1744358981.6754172,1,2
1744358981.6754649,1,2
1744358981.6755126,1,2
1744358981.6755605,1,2
1744358981.6756084,1,2
1744358981.6756558,1,2
1744358981.6757042,1,2
1744358981.6757522,1,2
1744358981.6757998,1,2
1744358981.6758475,1,2
1744358981.6758955,1,2
1744358981.6760013,1,2
1744358981.6760614,1,2
1744358981.6761107,1,2
1744358981.6761591,1,2
1744358981.6762068,1,2
1744358981.6762545,1,2
1744358981.6763031,1,2
1744358981.6763513,1,2
1744358981.6763988,1,2
1744358981.6764464,1,2
1744358981.6764941,1,2
1744358981.6765423,1,2
1744358981.6765916,1,2
1744358981.67664,1,2
1744358981.6766882,1,2
1744358981.6767366,1,2
1744358981.6767855,1,2
1744358981.676834,1,2
1744358981.676882,1,2
1744358981.676929,1,2
1744358981.6769762,1,2
1744358981.6770236,1,2
1744358981.677071,1,2
1744358981.6771183,1,2
1744358981.6771657,1,2
1744358981.677214,1,2
1744358981.6772614,1,2
1744358981.6773095,1,2
1744358981.677357,1,2
1744358981.6774044,1,2
1744358981.677452,1,2
1744358981.6774993,1,2
1744358981.677547,1,2
1744358981.6775947,1,2
1744358981.6776419,1,2
1744358981.6776893,1,2
1744358981.6777368,1,2
1744358981.677784,1,2
1744358981.6778314,1,2
1744358981.677879,1,2
1744358981.677926,1,2
1744358981.6780016,1,2
1744358981.6780539,1,2
1744358981.678102,1,2
1744358981.67815,1,2
1744358981.678198,1,2
1744358981.6782455,1,2
1744358981.6782932,1,2
1744358981.6783435,1,2
1744358981.6783936,1,2
1744358981.678443,1,2
1744358981.6784909,1,2
1744358981.6785398,1,2
1744358981.678588,1,2
1744358981.67872,1,2
1744358981.6787806,1,2
1744358981.67883,1,2
1744358981.6788783,1,2
1744358981.679043,1,2
1744358981.6790936,1,2
1744358981.6791425,1,2
1744358981.67919,1,2
1744358981.6792378,1,2
1744358981.6792853,1,2
1744358981.6793334,1,2
1744358981.6793811,1,2
1744358981.6794288,1,2
1744358981.6794765,1,2
1744358981.679524,1,2
1744358981.6795712,1,2
1744358981.679619,1,2
1744358981.6796668,1,2
1744358981.6797142,1,2
1744358981.679762,1,2
1744358981.6798096,1,2
1744358981.6798573,1,2
1744358981.6799045,1,2
1744358981.6799524,1,2
1744358981.6799998,1,2
1744358981.6800473,1,2
1744358981.6800947,1,2
1744358981.680142,1,2
1744358981.6801898,1,2
1744358981.6802375,1,2
1744358981.680285,1,2
1744358981.6803322,1,2
1744358981.6803799,1,2
1744358981.6804273,1,2
1744358981.6804745,1,2
1744358981.680522,1,2
1744358981.6805701,1,2
1744358981.6806176,1,2
1744358981.6806648,1,2
1744358981.6807122,1,2
1744358981.6807597,1,2
1744358981.6808069,1,2
1744358981.6808543,1,2
1744358981.680902,1,2
1744358981.6809497,1,2
1744358981.6809974,1,2
1744358981.6810453,1,2
1744358981.681093,1,2
1744358981.6811402,1,2
1744358981.6811879,1,2
1744358981.6812353,1,2
1744358981.6813557,1,2
1744358981.6814137,1,2
1744358981.681464,1,2
1744358981.681512,1,2
1744358981.6815593,1,2
1744358981.6816082,1,2
1744358981.681656,1,2
1744358981.6817036,1,2
1744358981.681751,1,2
1744358981.6817987,1,2
1744358981.6818464,1,2
1744358981.6818938,1,2
1744358981.6819415,1,2
1744358981.682007,1,2
1744358981.6820571,1,2
1744358981.6821053,1,2
1744358981.6821532,1,2
1744358981.682204,1,2
1744358981.682251,1,2
1744358981.6822987,1,2
1744358981.6823466,1,2
1744358981.6823936,1,2
1744358981.6824415,1,2
1744358981.6824887,1,2
1744358981.6825361,1,2
1744358981.6825838,1,2
1744358981.6826315,1,2
1744358981.6826794,1,2
1744358981.6827266,1,2
1744358981.682776,1,2
1744358981.6828234,1,2
1744358981.682871,1,2
1744358981.682919,1,2
1744358981.6829662,1,2
1744358981.683014,1,2
1744358981.6830614,1,2
1744358981.6831095,1,2
1744358981.6831603,1,2
1744358981.6832085,1,2
1744358981.6832566,1,2
1744358981.6833045,1,2
1744358981.6833522,1,2
1744358981.6834002,1,2
1744358981.6834476,1,2
1744358981.6834948,1,2
1744358981.6835449,1,2
1744358981.683593,1,2
1744358981.6836405,1,2
1744358981.6836882,1,2
1744358981.6837358,1,2
1744358981.6837835,1,2
1744358981.6838312,1,2
1744358981.683879,1,2
1744358981.6839929,1,2
1744358981.6840482,1,2
1744358981.684097,1,2
1744358981.6841447,1,2
1744358981.6841927,1,2
1744358981.6842403,1,2
1744358981.684288,1,2
1744358981.684335,1,2
1744358981.6843843,1,2
1744358981.6844318,1,2
1744358981.68448,1,2
1744358981.6845274,1,2
1744358981.684575,1,2
1744358981.6846223,1,2
1744358981.68467,1,2
1744358981.6847174,1,2
1744358981.6847646,1,2
1744358981.6848125,1,2
1744358981.6848602,1,2
1744358981.6849077,1,2
1744358981.6849556,1,2
1744358981.685003,1,2
1744358981.685051,1,2
1744358981.6850982,1,2
1744358981.6851456,1,2
1744358981.685193,1,2
1744358981.6852405,1,2
1744358981.6852884,1,2
1744358981.6853368,1,2
1744358981.6853845,1,2
1744358981.685432,1,2
1744358981.6854796,1,2
1744358981.6855276,1,2
1744358981.6855752,1,2
1744358981.6856227,1,2
1744358981.6856704,1,2
1744358981.6857178,1,2
1744358981.685765,1,2
1744358981.6858125,1,2
1744358981.6858602,1,2
1744358981.6859076,1,2
1744358981.685956,1,2
1744358981.6860182,1,2
1744358981.6860669,1,2
1744358981.6861148,1,2
1744358981.6861625,1,2
1744358981.6862097,1,2
1744358981.6862576,1,2
1744358981.6863062,1,2
1744358981.686354,1,2
1744358981.686402,1,2
1744358981.68645,1,2
1744358981.6864972,1,2
1744358981.6865447,1,2
1744358981.686661,1,2
1744358981.6867163,1,2
1744358981.6867652,1,2
1744358981.686813,1,2
1744358981.6868603,1,2
1744358981.686908,1,2
1744358981.6869552,1,2
1744358981.6870027,1,2
1744358981.6870499,1,2
1744358981.6870975,1,2
1744358981.6871455,1,2
1744358981.687193,1,2
1744358981.6872401,1,2
1744358981.6872878,1,2
1744358981.6873353,1,2
1744358981.6873834,1,2
1744358981.687431,1,2
1744358981.6874788,1,2
1744358981.6875277,1,2
1744358981.6875756,1,2
1744358981.6876233,1,2
1744358981.6876707,1,2
1744358981.6877186,1,2
1744358981.6877663,1,2
1744358981.6878135,1,2
1744358981.6878614,1,2
1744358981.687909,1,2
1744358981.6879566,1,2
1744358981.6880054,1,2
1744358981.6880531,1,2
1744358981.6881008,1,2
1744358981.688149,1,2
1744358981.6881964,1,2
1744358981.6882443,1,2
1744358981.6882918,1,2
1744358981.6883392,1,2
1744358981.688387,1,2
1744358981.6884341,1,2
1744358981.6884818,1,2
1744358981.6885293,1,2
1744358981.6885767,1,2
1744358981.6886241,1,2
1744358981.6886718,1,2
1744358981.688719,1,2
1744358981.6887667,1,2
1744358981.6888144,1,2
1744358981.6888628,1,2
1744358981.6889102,1,2
1744358981.688958,1,2
1744358981.6890056,1,2
1744358981.6890528,1,2
1744358981.689101,1,2
1744358981.6891487,1,2
1744358981.689196,1,2
1744358981.689305,1,2
1744358981.6893609,1,2
1744358981.6894093,1,2
1744358981.6894572,1,2
1744358981.6895049,1,2
1744358981.6895525,1,2
1744358981.6896002,1,2
1744358981.6896482,1,2
1744358981.6896958,1,2
1744358981.6897433,1,2
1744358981.6897907,1,2
1744358981.6898386,1,2
1744358981.6898859,1,2
1744358981.689933,1,2
1744358981.689994,1,2
1744358981.6900449,1,2
1744358981.6900926,1,2
1744358981.6901402,1,2
1744358981.6901872,1,2
1744358981.6902344,1,2
1744358981.6902816,1,2
1744358981.6903296,1,2
1744358981.6903772,1,2
1744358981.6904247,1,2
1744358981.6904736,1,2
1744358981.690521,1,2
1744358981.6905687,1,2
1744358981.6906161,1,2
1744358981.6906636,1,2
1744358981.6907113,1,2
1744358981.6907587,1,2
1744358981.6908057,1,2
1744358981.6908529,1,2
1744358981.6909006,1,2
1744358981.690948,1,2
1744358981.6909952,1,2
1744358981.6910422,1,2
1744358981.6910894,1,2
1744358981.6911366,1,2
1744358981.691184,1,2
1744358981.6912313,1,2
1744358981.6912782,1,2
1744358981.6913257,1,2
1744358981.6913733,1,2
1744358981.6914203,1,2
1744358981.6914678,1,2
1744358981.6915154,1,2
1744358981.691563,1,2
1744358981.69161,1,2
1744358981.6916575,1,2
1744358981.6917045,1,2
1744358981.691752,1,2
1744358981.691799,1,2
1744358981.6918464,1,2
1744358981.691954,1,2
1744358981.692014,1,2
1744358981.692064,1,2
1744358981.692113,1,2
1744358981.6921608,1,2
1744358981.6922083,1,2
1744358981.6922572,1,2
1744358981.692305,1,2
1744358981.6923528,1,2
1744358981.6924002,1,2
1744358981.6924474,1,2
1744358981.6924949,1,2
1744358981.6925423,1,2
1744358981.6925895,1,2
1744358981.692637,1,2
1744358981.6926837,1,2
1744358981.6927311,1,2
1744358981.6927786,1,2
1744358981.6928258,1,2
1744358981.6928735,1,2
1744358981.6929224,1,2
1744358981.6929703,1,2
1744358981.6930175,1,2
1744358981.6930683,1,2
1744358981.6931157,1,2
1744358981.693163,1,2
1744358981.6932104,1,2
1744358981.6932578,1,2
1744358981.6933053,1,2
1744358981.693353,1,2
1744358981.6934,1,2
1744358981.6934476,1,2
1744358981.6934953,1,2
1744358981.6935427,1,2
1744358981.69359,1,2
1744358981.6936374,1,2
1744358981.6936848,1,2
1744358981.6937318,1,2
1744358981.6937792,1,2
1744358981.6938267,1,2
1744358981.693874,1,2
1744358981.6939213,1,2
1744358981.6939805,1,2
1744358981.6940308,1,2
1744358981.6940792,1,2
1744358981.6941268,1,2
1744358981.6941757,1,2
1744358981.6942234,1,2
1744358981.6942706,1,2
1744358981.6943183,1,2
1744358981.6943657,1,2
1744358981.6944134,1,2
1744358981.6944606,1,2
1744358981.6945083,1,2
1744358981.694617,1,2
1744358981.6946743,1,2
1744358981.6947231,1,2
1744358981.694771,1,2
1744358981.6948183,1,2
