Time,Axis_0_Value,Axis_1_Value
1744359105.3189785,-2,1
1744359105.3192773,-2,1
1744359105.3264315,-2,1
1744359105.326873,-2,1
1744359105.3271544,-2,1
1744359105.334625,-2,1
1744359105.335123,-2,1
1744359105.3354537,-2,1
1744359105.3358877,-2,1
1744359105.336326,-2,1
1744359105.336704,-2,1
1744359105.337132,-2,1
1744359105.3375869,-2,1
1744359105.3379185,-2,1
1744359105.338565,-2,1
1744359105.339011,-2,1
1744359105.3394668,-2,1
1744359105.3397639,-2,1
1744359105.3466008,-2,1
1744359105.3470569,-2,1
1744359105.3473313,-2,1
1744359105.3544405,-2,1
1744359105.3548522,-2,1
1744359105.3623178,-2,1
1744359105.3626878,-2,1
1744359105.3704438,-2,1
1744359105.3708537,-2,1
1744359105.3788068,-2,1
1744359105.379517,-2,1
1744359105.3800502,-2,1
1744359105.3804848,-2,1
1744359105.380991,-2,1
1744359105.3814743,-2,1
1744359105.38264,-2,1
1744359105.3837917,-2,1
1744359105.3844151,-2,1
1744359105.3852322,-2,1
1744359105.3859124,-2,1
1744359105.3867702,-2,1
1744359105.3882992,-2,1
1744359105.390172,-2,1
1744359105.3911896,-2,1
1744359105.391865,-2,1
1744359105.392754,-2,1
1744359105.3938298,-2,1
1744359105.3949113,-2,1
1744359105.3958,-2,1
1744359105.396723,-2,1
1744359105.397481,-2,1
1744359105.3986251,-2,1
1744359105.3991656,-2,1
1744359105.3998144,-2,1
1744359105.4006472,-2,1
1744359105.401254,-2,1
1744359105.402312,-2,1
1744359105.4033585,-2,1
1744359105.4040816,-2,1
1744359105.4051483,-2,1
1744359105.4064252,-2,1
1744359105.4085236,-2,1
1744359105.4093885,-2,1
1744359105.410246,-2,1
1744359105.4110897,-2,1
1744359105.4117908,-2,1
1744359105.4131894,-2,1
1744359105.414165,-2,1
1744359105.415107,-2,1
1744359105.4158936,-2,1
1744359105.4166467,-2,1
1744359105.41764,-2,1
1744359105.4186006,-2,1
1744359105.4197438,-2,1
1744359105.4206595,-2,1
1744359105.421403,-2,1
1744359105.4221175,-2,1
1744359105.4232562,-2,1
1744359105.423998,-2,1
1744359105.4246619,-2,1
1744359105.4254506,-2,1
1744359105.4263625,-2,1
1744359105.4276917,-2,1
1744359105.4287033,-2,1
1744359105.4294589,-2,1
1744359105.4303212,-2,1
1744359105.4310715,-2,1
1744359105.4314303,-2,1
1744359105.4385915,-2,1
1744359105.439346,-2,1
1744359105.4397042,-2,1
1744359105.4402099,-2,1
1744359105.4407196,-2,1
1744359105.4410167,-2,1
1744359105.446528,-2,1
1744359105.4474373,-2,1
1744359105.4480052,-2,1
1744359105.44852,-2,1
1744359105.4488492,-2,1
1744359105.4546928,-2,1
1744359105.455367,-2,1
1744359105.4557004,-2,1
1744359105.4625604,0,1
1744359105.4630458,0,1
1744359105.463458,0,1
1744359105.4638617,0,1
1744359105.470493,2,1
1744359105.471116,2,1
1744359105.4716516,2,1
1744359105.4786143,2,1
1744359105.479159,2,1
1744359105.4795728,2,1
1744359105.4799478,4,1
1744359105.4802535,4,1
1744359105.4867735,4,1
1744359105.4874585,4,1
1744359105.4879973,4,1
1744359105.4888768,4,1
1744359105.4894557,4,1
1744359105.4897842,4,1
1744359105.4901483,4,1
1744359105.4905064,4,1
1744359105.491008,4,1
1744359105.4920743,4,1
1744359105.4927926,4,1
1744359105.4935765,4,1
1744359105.494679,4,1
1744359105.4952655,10,0
1744359105.4955726,10,0
1744359105.496085,10,0
1744359105.5073047,14,-1
1744359105.5088239,14,-1
1744359105.509376,14,-1
1744359105.5097945,14,-1
1744359105.5103064,18,-2
1744359105.5107958,18,-2
1744359105.5185254,22,-3
1744359105.5191095,22,-3
1744359105.5195878,22,-3
1744359105.5200288,22,-3
1744359105.5206494,22,-3
1744359105.5209286,22,-3
1744359105.526584,25,-5
1744359105.5270917,25,-5
1744359105.5345352,25,-5
1744359105.5354059,25,-5
1744359105.5357301,25,-5
1744359105.5363498,25,-5
1744359105.5367124,25,-5
1744359105.542526,32,-7
1744359105.5430129,32,-7
1744359105.5505211,34,-7
1744359105.5513043,34,-7
1744359105.5517857,34,-7
1744359105.5523858,34,-7
1744359105.5528047,34,-7
1744359105.553265,34,-7
1744359105.5545828,34,-7
1744359105.5561512,39,-9
1744359105.5566554,39,-9
1744359105.5569322,39,-9
1744359105.5627322,42,-11
1744359105.5638232,42,-11
1744359105.564836,42,-11
1744359105.5655777,42,-11
1744359105.5670533,42,-11
1744359105.5683098,42,-11
1744359105.5695603,42,-11
1744359105.5706182,44,-14
1744359105.5714867,44,-14
1744359105.5725508,44,-14
1744359105.5735388,44,-14
1744359105.5745437,44,-14
1744359105.5751987,44,-14
1744359105.5758808,44,-14
1744359105.5765212,44,-14
1744359105.577151,44,-14
1744359105.578104,44,-14
1744359105.5792592,44,-14
1744359105.5799775,44,-14
1744359105.5806193,44,-14
1744359105.5812888,44,-14
1744359105.5818832,44,-14
1744359105.5827901,44,-14
1744359105.5834882,44,-14
1744359105.584283,44,-14
1744359105.584942,46,-22
1744359105.585867,46,-22
1744359105.5866249,46,-22
1744359105.5875967,46,-22
1744359105.588178,46,-22
1744359105.589092,46,-22
1744359105.5896206,46,-22
1744359105.590212,46,-22
1744359105.5910478,46,-22
1744359105.5915792,46,-22
1744359105.5921602,46,-22
1744359105.5927176,47,-24
1744359105.593156,47,-24
1744359105.5935733,47,-24
1744359105.593963,47,-24
1744359105.5943227,47,-24
1744359105.602682,47,-27
1744359105.6037524,47,-27
1744359105.60415,47,-27
1744359105.6104777,47,-31
1744359105.6110568,47,-31
1744359105.6113276,47,-31
1744359105.6188319,48,-34
1744359105.6193297,48,-34
1744359105.6266303,48,-34
1744359105.6270835,48,-34
1744359105.6344647,51,-37
1744359105.6350505,51,-37
1744359105.6354125,51,-37
1744359105.6429865,51,-39
1744359105.6438437,51,-39
1744359105.644817,51,-39
1744359105.6456892,54,-42
1744359105.6463428,54,-42
1744359105.6471155,54,-42
1744359105.6478553,54,-42
1744359105.6484601,54,-42
1744359105.6491323,54,-42
1744359105.64987,54,-42
1744359105.6505477,54,-42
1744359105.6512852,54,-42
1744359105.6520987,54,-42
1744359105.6530674,54,-42
1744359105.6535435,56,-42
1744359105.6541042,56,-42
1744359105.6545646,56,-42
1744359105.6625602,57,-45
1744359105.6630044,57,-45
1744359105.6706038,57,-45
1744359105.6711435,57,-45
1744359105.6714208,57,-45
1744359105.6784897,57,-48
1744359105.6792989,57,-48
1744359105.6801863,57,-48
1744359105.6809213,57,-48
1744359105.6817248,57,-48
1744359105.6829264,58,-48
1744359105.6837378,58,-48
1744359105.6842594,58,-48
1744359105.6852915,58,-48
1744359105.6862555,58,-48
1744359105.6874435,58,-48
1744359105.6883419,58,-48
1744359105.6890423,58,-48
1744359105.6896136,58,-48
1744359105.6906142,58,-49
1744359105.6910722,58,-49
1744359105.6917527,58,-49
1744359105.6921818,58,-49
1744359105.69271,58,-49
1744359105.6931324,58,-49
1744359105.693479,58,-49
1744359105.6938396,58,-49
1744359105.6944022,58,-49
1744359105.6950772,58,-49
1744359105.6955886,58,-49
1744359105.6959345,58,-49
1744359105.6962638,58,-49
1744359105.6968908,58,-49
1744359105.6976395,58,-51
1744359105.6982696,58,-51
1744359105.6986363,58,-51
1744359105.7068555,58,-51
1744359105.7075977,58,-51
1744359105.7079983,58,-51
1744359105.7083008,58,-51
1744359105.7146225,58,-51
1744359105.7155392,58,-51
1744359105.716345,58,-51
1744359105.7168543,58,-51
1744359105.7172863,58,-51
1744359105.7177634,58,-51
1744359105.7182465,58,-51
1744359105.7187374,58,-51
1744359105.7192152,58,-51
1744359105.7197802,58,-51
1744359105.7204936,58,-54
1744359105.7213392,58,-54
1744359105.7219625,58,-54
1744359105.7226007,58,-54
1744359105.7232294,58,-54
1744359105.723869,58,-54
1744359105.7243223,58,-54
1744359105.724803,58,-54
1744359105.7252688,58,-54
1744359105.7259219,58,-54
1744359105.7268324,58,-54
1744359105.7274802,58,-54
1744359105.728104,58,-54
1744359105.728667,58,-54
1744359105.729178,58,-54
1744359105.7296572,58,-54
1744359105.7301898,58,-54
1744359105.7309248,58,-54
1744359105.731723,58,-54
1744359105.7324152,58,-54
1744359105.7328842,58,-54
1744359105.7334242,58,-54
1744359105.7340558,58,-54
1744359105.7346509,58,-54
1744359105.735355,58,-54
1744359105.736497,58,-54
1744359105.737278,58,-54
1744359105.738817,58,-54
1744359105.739499,58,-54
1744359105.7400703,58,-54
1744359105.7407787,58,-54
1744359105.7413197,58,-54
1744359105.7419133,58,-54
1744359105.7426758,58,-54
1744359105.7432632,58,-54
1744359105.7439437,58,-54
1744359105.7444847,58,-54
1744359105.7449527,58,-54
1744359105.7456462,58,-54
1744359105.7460291,58,-54
1744359105.746347,58,-54
1744359105.754498,58,-54
1744359105.754921,58,-54
1744359105.7553926,58,-54
1744359105.762724,58,-54
1744359105.763274,58,-54
1744359105.7636893,58,-54
1744359105.7641103,58,-54
1744359105.764408,58,-54
1744359105.7650926,58,-54
1744359105.7656543,58,-54
1744359105.7663174,58,-54
1744359105.766919,58,-54
1744359105.7672138,58,-54
1744359105.774943,58,-54
1744359105.7757316,58,-54
1744359105.776529,58,-54
1744359105.777123,58,-54
1744359105.7775924,58,-54
1744359105.7781522,58,-54
1744359105.7789142,58,-54
1744359105.7799575,58,-54
1744359105.7807705,58,-54
1744359105.7817092,58,-54
1744359105.7824287,58,-54
1744359105.7829638,58,-54
1744359105.78343,58,-54
1744359105.7842493,58,-54
1744359105.7850294,58,-54
1744359105.7861376,58,-54
1744359105.7870464,58,-54
1744359105.7878761,58,-54
1744359105.7885373,58,-54
1744359105.7889085,58,-54
1744359105.7949238,58,-54
1744359105.7960997,58,-54
1744359105.796723,58,-54
1744359105.7972429,58,-54
1744359105.7980437,58,-54
1744359105.7986836,58,-54
1744359105.7993426,58,-54
1744359105.7997906,58,-54
1744359105.8005085,58,-54
1744359105.8011787,58,-54
1744359105.8016658,58,-54
1744359105.803058,58,-54
1744359105.8038223,58,-54
1744359105.8046005,58,-54
1744359105.8051546,58,-54
1744359105.8059537,58,-54
1744359105.8066196,58,-54
1744359105.8072157,58,-54
1744359105.8076706,58,-54
1744359105.808457,58,-54
1744359105.8092735,58,-54
1744359105.809882,58,-54
1744359105.8109026,58,-54
1744359105.8115115,58,-54
1744359105.8120422,58,-54
1744359105.812495,58,-54
1744359105.813331,58,-54
1744359105.8141773,58,-54
1744359105.8145144,58,-54
1744359105.8226671,58,-54
1744359105.82396,58,-54
1744359105.8245504,58,-54
1744359105.825272,58,-54
1744359105.8264146,58,-54
1744359105.827405,58,-54
1744359105.829128,58,-54
1744359105.8299026,58,-54
1744359105.8311496,58,-54
1744359105.8318229,58,-54
1744359105.8326452,58,-54
1744359105.8337047,58,-54
1744359105.834395,58,-54
1744359105.8349144,58,-54
1744359105.836119,58,-54
1744359105.8371508,58,-54
1744359105.8377693,58,-54
1744359105.839046,58,-54
1744359105.8395448,58,-54
1744359105.8399198,58,-54
1744359105.8464673,58,-54
1744359105.8468704,58,-54
1744359105.8545885,58,-54
1744359105.8553386,58,-54
1744359105.855716,58,-54
1744359105.8559887,58,-54
1744359105.862994,58,-54
1744359105.8637202,58,-54
1744359105.8645713,58,-54
1744359105.8651996,58,-54
1744359105.8657606,58,-54
1744359105.866508,58,-54
1744359105.8675325,58,-54
1744359105.86836,58,-54
1744359105.8695092,58,-54
1744359105.8704453,58,-54
1744359105.8715165,58,-54
1744359105.872921,58,-54
1744359105.8737757,58,-54
1744359105.8749895,58,-54
1744359105.87552,58,-54
1744359105.875871,58,-54
1744359105.8762095,58,-54
1744359105.8828793,58,-54
1744359105.8838897,58,-54
1744359105.88476,58,-54
1744359105.8856037,58,-54
1744359105.8859136,58,-54
1744359105.8947384,58,-54
1744359105.895223,58,-54
1744359105.9030013,58,-54
1744359105.9035358,58,-54
1744359105.9107134,60,-54
1744359105.9115257,60,-54
1744359105.9121175,60,-54
1744359105.9125345,60,-54
1744359105.9128134,60,-54
1744359105.918964,61,-54
1744359105.9198182,61,-54
1744359105.9203694,61,-54
1744359105.920979,61,-54
1744359105.9217944,61,-54
1744359105.9225209,62,-54
1744359105.9230938,62,-54
1744359105.9233596,62,-54
1744359105.9306047,64,-54
1744359105.9316351,64,-54
1744359105.932157,64,-54
1744359105.9327683,64,-54
1744359105.9334486,64,-54
1744359105.934126,64,-54
1744359105.934611,64,-54
1744359105.9351878,64,-54
1744359105.935876,64,-54
1744359105.9367168,64,-54
1744359105.9372003,64,-54
1744359105.9377944,64,-54
1744359105.938429,64,-54
1744359105.9387271,64,-54
1744359105.9466207,66,-54
1744359105.9472003,66,-54
1744359105.9476178,66,-54
1744359105.9479887,66,-54
1744359105.948464,66,-54
1744359105.948799,66,-54
1744359105.9545486,66,-54
1744359105.9552553,66,-54
1744359105.9559987,66,-54
1744359105.9565835,66,-54
1744359105.9569151,66,-54
1744359105.9627256,66,-54
1744359105.9634671,66,-54
1744359105.9639928,66,-54
1744359105.9643044,66,-54
1744359105.9709146,66,-54
1744359105.9716444,66,-54
1744359105.9719527,66,-54
1744359105.9785066,66,-54
1744359105.9789443,66,-54
1744359105.98672,66,-54
1744359105.987498,66,-54
1744359105.9881225,66,-54
1744359105.989206,66,-54
1744359105.9912176,66,-54
1744359105.9927506,66,-54
1744359105.9935555,66,-54
1744359105.99416,66,-54
1744359105.9944534,66,-54
1744359106.0026302,66,-54
1744359106.0031586,66,-54
1744359106.003545,66,-54
1744359106.003956,66,-54
1744359106.0043623,66,-54
1744359106.005243,66,-54
1744359106.0056276,66,-54
1744359106.0059257,66,-54
1744359106.0063004,66,-54
1744359106.0147555,66,-54
1744359106.0155244,66,-54
1744359106.016115,66,-54
1744359106.016476,66,-54
1744359106.0167947,66,-54
1744359106.0225952,66,-54
1744359106.0231543,66,-54
1744359106.0234876,66,-54
1744359106.0237896,66,-54
1744359106.0304563,66,-54
1744359106.030969,66,-54
1744359106.0312903,66,-54
1744359106.0384934,66,-54
1744359106.0390978,66,-54
1744359106.0464118,66,-54
1744359106.046828,66,-54
1744359106.054521,66,-54
1744359106.055157,66,-54
1744359106.055573,66,-54
1744359106.05595,66,-54
1744359106.062442,66,-54
1744359106.0628853,66,-54
1744359106.063224,66,-54
1744359106.0637002,66,-54
1744359106.0704806,66,-54
1744359106.0710747,66,-54
1744359106.071362,66,-54
1744359106.0785363,66,-54
1744359106.0789149,66,-54
1744359106.0864563,66,-54
1744359106.086956,66,-54
1744359106.0873716,66,-54
1744359106.087894,66,-54
1744359106.088212,66,-54
1744359106.0942876,66,-54
1744359106.0947764,66,-54
1744359106.0951397,66,-54
1744359106.1028624,65,-54
1744359106.1033769,65,-54
1744359106.1036723,65,-54
1744359106.1103911,62,-52
1744359106.110841,62,-52
1744359106.1184318,62,-52
1744359106.1189008,62,-52
1744359106.1193218,62,-52
1744359106.1267064,56,-47
1744359106.1276457,56,-47
1744359106.1280246,56,-47
1744359106.1284442,56,-47
1744359106.1287882,56,-47
1744359106.1292264,56,-47
1744359106.1296608,56,-47
1744359106.1301467,56,-47
1744359106.1305585,56,-47
1744359106.131016,56,-47
1744359106.131317,56,-47
1744359106.1317797,56,-47
1744359106.1328373,50,-44
1744359106.1334052,50,-44
1744359106.133722,50,-44
1744359106.138654,50,-44
1744359106.1394262,50,-44
1744359106.140161,43,-42
1744359106.140772,43,-42
1744359106.1413867,43,-42
1744359106.1423383,43,-42
1744359106.1428435,43,-42
1744359106.1431308,43,-42
1744359106.1505678,34,-39
1744359106.1511025,34,-39
1744359106.151589,34,-39
1744359106.1519544,34,-39
1744359106.1524036,34,-39
1744359106.1527042,34,-39
1744359106.1585422,28,-36
1744359106.1590521,28,-36
1744359106.1594455,28,-36
1744359106.1597676,28,-36
1744359106.166732,28,-36
1744359106.167305,28,-36
1744359106.1675966,28,-36
1744359106.1744332,21,-31
1744359106.1749196,21,-31
1744359106.1824684,16,-27
1744359106.1829505,16,-27
1744359106.1904063,13,-24
1744359106.1910543,13,-24
1744359106.1984875,10,-19
1744359106.1991682,10,-19
1744359106.199505,10,-19
1744359106.1999068,5,-12
1744359106.2006557,5,-12
1744359106.2009463,5,-12
1744359106.2063327,5,-12
1744359106.2067113,5,-12
1744359106.2143543,5,-12
1744359106.2149158,0,-5
1744359106.2158144,0,-5
1744359106.2161958,0,-5
1744359106.2225306,-1,-3
1744359106.223184,-1,-3
1744359106.2234752,-1,-3
1744359106.2305272,-3,-3
1744359106.2310133,-3,-3
1744359106.2313235,-3,-3
1744359106.2384088,-7,-3
1744359106.2388444,-7,-3
1744359106.2464678,-7,-3
1744359106.2469292,-7,-3
1744359106.2545552,-7,-3
1744359106.2549453,-7,-3
1744359106.2622733,-3,-3
1744359106.2626145,-3,-3
1744359106.270262,-3,-3
1744359106.270626,-3,-3
1744359106.2782671,-3,-3
1744359106.2786262,-3,-3
1744359106.2789521,-3,-3
1744359106.2862616,-3,-3
1744359106.2865956,-3,-3
1744359106.2942302,-3,-3
1744359106.2945197,-3,-3
1744359106.3022292,-3,-3
1744359106.3026009,-3,-3
1744359106.310261,-3,-2
1744359106.3105896,-3,-2
1744359106.3110368,-3,-2
1744359106.3182516,-3,-2
1744359106.3185904,-3,-2
1744359106.3262734,-3,0
1744359106.326612,-3,0
1744359106.3342338,-5,1
1744359106.334604,-7,3
1744359106.3348956,-7,3
1744359106.3424284,-7,3
1744359106.342758,-7,3
1744359106.3502548,-13,5
1744359106.350599,-13,5
1744359106.3582537,-16,8
1744359106.358577,-16,8
1744359106.3662622,-18,11
1744359106.3667374,-18,11
1744359106.3671076,-18,11
1744359106.3743188,-20,14
1744359106.3746793,-20,14
1744359106.3822665,-21,18
1744359106.3826752,-21,18
1744359106.3829744,-21,18
1744359106.3902245,-21,18
1744359106.3905578,-21,18
1744359106.3982582,-23,25
1744359106.3985941,-23,25
1744359106.4063294,-23,27
1744359106.4066834,-23,27
1744359106.4142537,-23,28
1744359106.414577,-23,28
1744359106.4223046,-23,31
1744359106.422659,-23,31
1744359106.4304357,-23,34
1744359106.4308057,-23,34
1744359106.4382277,-23,34
1744359106.4385266,-23,34
1744359106.446282,-26,40
1744359106.446629,-26,40
1744359106.454279,-29,41
1744359106.4547868,-32,44
1744359106.4552138,-32,44
1744359106.462249,-36,46
1744359106.4625838,-36,46
1744359106.470289,-39,49
1744359106.4706407,-39,49
1744359106.4781835,-39,49
1744359106.478464,-39,49
1744359106.4863265,-43,52
1744359106.4866939,-43,52
1744359106.494328,-45,53
1744359106.4946656,-45,53
1744359106.502243,-45,56
1744359106.5026376,-45,56
1744359106.5029113,-45,56
1744359106.5102541,-46,56
1744359106.5105972,-46,56
1744359106.5182755,-47,58
1744359106.5187976,-47,58
1744359106.526221,-47,58
1744359106.5265355,-47,58
1744359106.5342724,-50,60
1744359106.5346045,-50,60
1744359106.5422359,-52,60
1744359106.5425572,-52,60
1744359106.5502958,-53,60
1744359106.5506878,-53,60
1744359106.5509593,-53,60
1744359106.5582662,-54,61
1744359106.5586126,-54,61
1744359106.5662954,-55,61
1744359106.5666459,-55,61
1744359106.574253,-55,61
1744359106.574622,-57,63
1744359106.5749307,-57,63
1744359106.5824215,-58,63
1744359106.5827558,-58,63
1744359106.5902758,-59,63
1744359106.5906332,-59,63
1744359106.598251,-59,63
1744359106.5986297,-59,63
1744359106.606248,-59,63
1744359106.6067276,-59,63
1744359106.6142023,-59,63
1744359106.6144848,-59,63
1744359106.6222594,-59,63
1744359106.6225994,-59,63
1744359106.630268,-59,63
1744359106.6305852,-59,63
1744359106.638246,-59,63
1744359106.6385553,-59,63
1744359106.6462467,-59,63
1744359106.6466208,-59,63
1744359106.64695,-59,63
1744359106.6542814,-59,63
1744359106.6546493,-59,63
1744359106.6622121,-59,63
1744359106.6624966,-59,63
1744359106.670398,-59,63
1744359106.6707108,-59,63
1744359106.6782436,-59,63
1744359106.6785707,-59,63
1744359106.6863008,-59,63
1744359106.6866565,-59,63
1744359106.6942878,-59,63
1744359106.6948252,-59,63
1744359106.6951349,-59,63
1744359106.7021797,-59,63
1744359106.7024674,-59,63
1744359106.7027934,-59,63
1744359106.7102864,-59,63
1744359106.7106345,-59,63
1744359106.718245,-59,63
1744359106.7186213,-59,63
1744359106.7262774,-59,63
1744359106.7266107,-59,63
1744359106.734259,-59,63
1744359106.7345943,-59,63
1744359106.7422662,-58,63
1744359106.7425983,-58,63
1744359106.7502258,-58,63
1744359106.75058,-58,63
1744359106.7584398,-58,63
1744359106.7587721,-58,63
1744359106.7662356,-57,63
1744359106.7665703,-57,63
1744359106.7742927,-57,63
1744359106.7746463,-57,63
1744359106.7822878,-55,63
1744359106.78278,-55,63
1744359106.7830255,-55,63
1744359106.7902808,-54,63
1744359106.7906187,-54,63
1744359106.798263,-54,63
1744359106.7985783,-54,63
1744359106.8062289,-51,53
1744359106.8065686,-51,53
1744359106.814244,-50,49
1744359106.8146868,-48,42
1744359106.8150032,-48,42
1744359106.8223321,-46,28
1744359106.8226986,-46,28
1744359106.8302548,-43,6
1744359106.8305984,-43,6
1744359106.8382354,-43,6
1744359106.838535,-43,6
1744359106.8464248,-33,2
1744359106.8467672,-33,2
1744359106.8542874,-24,2
1744359106.854658,-24,2
1744359106.8622549,-8,2
1744359106.862623,-8,2
1744359106.8702893,-3,2
1744359106.870669,-3,2
1744359106.8710504,-3,2
1744359106.878252,-3,2
1744359106.8785853,-3,2
1744359106.8862367,-3,2
1744359106.886537,-3,2
1744359106.8942482,-3,2
1744359106.8945866,-3,2
1744359106.9022243,-3,2
1744359106.9025311,-3,2
1744359106.91024,-3,2
1744359106.910552,-3,2
1744359106.9182854,-3,2
1744359106.9186292,-3,2
1744359106.9262521,-3,2
1744359106.926594,-3,2
1744359106.9342465,-3,2
1744359106.9347832,-3,2
1744359106.9422505,-3,2
1744359106.9425619,-3,2
1744359106.950236,-3,2
1744359106.9505336,-3,2
1744359106.9582534,-3,2
1744359106.9586234,-3,2
1744359106.958998,-3,2
1744359106.9662359,-3,2
1744359106.9665422,-3,2
1744359106.9742305,-3,2
1744359106.9745455,-3,2
1744359106.9822297,-3,2
1744359106.9825265,-3,2
1744359106.9902372,-1,2
1744359106.9905956,-1,2
1744359106.99838,-1,2
1744359106.9987037,-1,2
1744359107.006262,0,1
1744359107.0066042,0,1
1744359107.0142562,3,1
1744359107.0146427,3,1
1744359107.022249,4,0
1744359107.022771,4,0
1744359107.0302866,12,-1
1744359107.0306363,12,-1
1744359107.0382614,16,-2
1744359107.0386157,16,-2
1744359107.0462806,21,-3
1744359107.0466228,21,-3
1744359107.0542438,24,-5
1744359107.054686,28,-5
1744359107.055061,28,-5
1744359107.0622656,28,-5
1744359107.0625722,28,-5
1744359107.070248,36,-7
1744359107.0705812,36,-7
1744359107.0782797,41,-7
1744359107.0786173,41,-7
1744359107.0864344,44,-7
1744359107.0867813,44,-7
1744359107.0942733,48,-8
1744359107.0946121,48,-8
1744359107.1022253,51,-8
1744359107.1025376,51,-8
1744359107.1102247,51,-8
1744359107.1107082,51,-8
1744359107.110984,51,-8
1744359107.1182487,57,-11
1744359107.118586,57,-11
1744359107.1262865,57,-13
1744359107.1266317,57,-13
1744359107.1342607,57,-15
1744359107.1346316,57,-15
1744359107.1422715,58,-18
1744359107.1426177,58,-18
1744359107.1502938,58,-21
1744359107.150663,58,-21
1744359107.158262,58,-21
1744359107.1585886,58,-21
1744359107.1662397,58,-23
1744359107.1665604,58,-23
1744359107.1744363,58,-24
1744359107.1748402,58,-27
1744359107.1751919,58,-27
1744359107.1822672,61,-29
1744359107.1825972,61,-29
1744359107.1902595,62,-32
1744359107.1905866,62,-32
1744359107.198229,62,-32
1744359107.198571,62,-32
1744359107.198872,62,-32
1744359107.2062664,66,-34
1744359107.2065945,66,-34
1744359107.214244,67,-35
1744359107.2146118,67,-35
1744359107.222289,69,-37
1744359107.2226307,69,-37
1744359107.2302394,70,-39
1744359107.2305677,70,-39
1744359107.2382805,70,-41
1744359107.2386281,70,-41
1744359107.2462893,70,-41
1744359107.2466125,70,-41
1744359107.254271,72,-45
1744359107.2546194,72,-45
1744359107.2624578,72,-45
1744359107.2627993,72,-45
1744359107.270256,74,-48
1744359107.2705781,74,-48
1744359107.2782567,75,-48
1744359107.2785892,75,-48
1744359107.2862496,77,-50
1744359107.2866642,77,-50
1744359107.2869968,77,-50
1744359107.2941773,77,-50
1744359107.2944686,77,-50
1744359107.302295,80,-53
1744359107.3026495,80,-53
1744359107.3102732,80,-53
1744359107.3107107,80,-53
1744359107.3110125,80,-53
1744359107.3113472,80,-53
1744359107.3183153,81,-53
1744359107.3186672,81,-53
1744359107.3263347,81,-53
1744359107.3267152,81,-53
1744359107.334223,81,-53
1744359107.3345277,81,-53
1744359107.3423162,82,-53
1744359107.3426871,82,-53
1744359107.350461,83,-53
1744359107.3508244,83,-53
1744359107.3511143,83,-53
1744359107.3582942,84,-53
1744359107.3586574,84,-53
1744359107.3662705,85,-53
1744359107.3666456,85,-53
1744359107.3669283,85,-53
1744359107.3743017,85,-54
1744359107.3747134,85,-54
1744359107.3750603,85,-54
1744359107.3822885,85,-54
1744359107.382623,85,-54
1744359107.390269,85,-54
1744359107.390623,85,-54
1744359107.3982618,85,-54
1744359107.3989534,85,-54
1744359107.3995383,85,-54
1744359107.3999324,85,-54
1744359107.4001987,85,-54
1744359107.4062347,85,-54
1744359107.4065447,85,-54
1744359107.4142745,85,-54
1744359107.4146783,85,-54
1744359107.4149582,85,-54
1744359107.422298,85,-54
1744359107.4226472,85,-54
1744359107.4232097,85,-54
1744359107.4235044,85,-54
1744359107.4238927,85,-54
1744359107.430279,85,-54
1744359107.4306314,85,-54
1744359107.4383798,85,-54
1744359107.4388096,85,-54
1744359107.446337,83,-54
1744359107.4467108,83,-54
1744359107.4542816,83,-54
1744359107.4546394,83,-54
1744359107.4624405,81,-54
1744359107.4630563,81,-54
1744359107.4633327,81,-54
1744359107.4703052,81,-54
1744359107.4706438,81,-54
1744359107.4783165,76,-54
1744359107.4788315,76,-54
1744359107.4863076,71,-54
1744359107.4866977,71,-54
1744359107.4942682,65,-54
1744359107.4945946,65,-54
1744359107.5023532,58,-54
1744359107.5028477,58,-54
1744359107.503136,58,-54
1744359107.5103965,49,-54
1744359107.5107768,49,-54
1744359107.5182738,49,-54
1744359107.518595,49,-54
1744359107.526295,27,-42
1744359107.5268257,27,-42
1744359107.5342867,15,-35
1744359107.5347087,1,-26
1744359107.5349958,1,-26
1744359107.5423424,1,-10
1744359107.5426993,1,-10
1744359107.5502717,1,-4
1744359107.5506124,1,-4
1744359107.5582323,1,-4
1744359107.5585895,1,-4
1744359107.5663266,1,-3
1744359107.5666769,1,-3
1744359107.5744011,1,-3
1744359107.5747523,1,-3
1744359107.5822725,1,-3
1744359107.582596,1,-3
1744359107.590445,1,-3
1744359107.5907595,1,-3
1744359107.5982578,1,-3
1744359107.5985928,1,-3
1744359107.6062884,1,-3
1744359107.6066017,1,-3
1744359107.61426,1,-3
1744359107.6148982,1,-3
1744359107.6223977,1,-3
1744359107.6230812,1,-3
1744359107.6233795,1,-3
1744359107.630293,1,-3
1744359107.6306503,1,-3
1744359107.6382911,1,-3
1744359107.6386173,1,-3
1744359107.6463017,1,-3
1744359107.6466753,1,-3
1744359107.6542628,1,-3
1744359107.6546578,1,-3
1744359107.6549668,1,-3
1744359107.6622493,1,-3
1744359107.6625667,1,-3
1744359107.6703475,1,-3
1744359107.6707363,1,-3
1744359107.6710198,1,-3
1744359107.6784637,0,-3
1744359107.6788442,0,-3
1744359107.6863496,-1,-3
1744359107.6867464,-1,-3
1744359107.6870348,-1,-3
1744359107.6942255,-1,-3
1744359107.6945248,-1,-3
1744359107.702264,-4,-3
1744359107.7027707,-4,-3
1744359107.7102966,-5,-3
